Gene1,Gene2
POLR3D,POLR1D
POLR1D,TAF1A
TAF1A,POLR1D
POLR1D,POLR1B
POLR1B,POLR1D
POLR1D,SSB
SSB,POLR1D
POLR1D,POU2F1
POU2F1,POLR1D
POLR1D,ZNRD1
ZNRD1,POLR1D
POLR1D,TCEA2
TCEA2,POLR1D
POLR1D,HIST2H2BE
HIST2H2BE,POLR1D
POLR1D,POLR3G
POLR1D,DEK
DEK,POLR1D
POLR1D,GTF3C5
GTF3C5,POLR1D
POLR1D,TBP
TBP,POLR1D
POLR1D,HIST1H2BN
HIST1H2BN,POLR1D
POLR1D,TCOF1
TCOF1,POLR1D
POLR1D,BDP1
BDP1,POLR1D
POLR1D,POLR2L
POLR2L,POLR1D
POLR1D,GTF3C1
GTF3C1,POLR1D
POLR1D,NFIB
NFIB,POLR1D
POLR1D,GTF2H2
GTF2H2,POLR1D
POLR1D,ERCC2
ERCC2,POLR1D
POLR1D,POLR1E
POLR1E,POLR1D
POLR1D,TAF9
TAF9,POLR1D
POLR1D,POLR3H
POLR3H,POLR1D
POLR1D,ZNF143
ZNF143,POLR1D
POLR1D,POLR3F
POLR3F,POLR1D
POLR1D,POLR2H
POLR2H,POLR1D
POLR1D,GTF3C4
GTF3C4,POLR1D
POLR1D,POLR2F
POLR2F,POLR1D
POLR1D,POLR2E
POLR2E,POLR1D
POLR1D,POLR2K
POLR2K,POLR1D
POLR1D,GTF2H3
GTF2H3,POLR1D
POLR1D,CD3EAP
POLR1D,GTF3C2
GTF3C2,POLR1D
POLR1D,BAZ1B
BAZ1B,POLR1D
POLR1D,GTF3A
GTF3A,POLR1D
POLR1D,MAF1
MAF1,POLR1D
POLR1D,SNAPC5
SNAPC5,POLR1D
POLR1D,POLR2B
POLR2B,POLR1D
POLR1D,POLR1C
POLR1C,POLR1D
POLR1D,PTRF
PTRF,POLR1D
POLR1D,RRP15
POLR1D,TCEA1
TCEA1,POLR1D
POLR1D,MYBBP1A
MYBBP1A,POLR1D
PTTG1,BUB1
E2F7,BUB1
E2F8,BUB1
RAD51,BUB1
CDC5L,BUB1
FOXM1,BUB1
MCM7,BUB1
CENPK,BUB1
BPTF,BUB1
TIMELESS,BUB1
TCF19,BUB1
KNTC1,BUB1
BRCA1,BUB1
MCM3,BUB1
EZH2,BUB1
MIS18BP1,BUB1
UHRF1,BUB1
PA2G4,POLR1B
POLR1B,PA2G4
PA2G4,GNB2L1
PA2G4,RSL1D1
PA2G4,POLR1E
POLR1E,PA2G4
PA2G4,DDX54
DDX54,PA2G4
PA2G4,PWP1
PWP1,PA2G4
PA2G4,CCT4
PA2G4,ANXA2
PA2G4,PDCD11
PDCD11,PA2G4
PA2G4,TUBB
PA2G4,MDN1
PA2G4,PLAC8
PA2G4,ZNF593
ZNF593,PA2G4
PA2G4,CREG1
CREG1,PA2G4
PA2G4,POLR1C
POLR1C,PA2G4
HDAC3,NRIP1
NRIP1,HDAC3
HDAC3,MAF
MAF,HDAC3
HDAC3,GATAD2B
GATAD2B,HDAC3
HDAC3,HIST2H2BE
HIST2H2BE,HDAC3
HDAC3,RXRB
RXRB,HDAC3
HDAC3,HDAC2
HDAC2,HDAC3
HDAC3,MED14
MED14,HDAC3
HDAC3,NR1H3
NR1H3,HDAC3
HDAC3,SUZ12
SUZ12,HDAC3
HDAC3,MED6
MED6,HDAC3
HDAC3,POLR2H
POLR2H,HDAC3
HDAC3,MEF2C
MEF2C,HDAC3
HDAC3,RBBP4
RBBP4,HDAC3
HDAC3,NCOA1
NCOA1,HDAC3
HDAC3,RXRA
RXRA,HDAC3
HDAC3,REST
REST,HDAC3
HDAC3,POLR2E
POLR2E,HDAC3
HDAC3,CHD4
CHD4,HDAC3
HDAC3,PHF21A
PHF21A,HDAC3
HDAC3,ZNF217
ZNF217,HDAC3
HDAC3,POLR2B
POLR2B,HDAC3
HDAC3,THRAP3
THRAP3,HDAC3
HDAC3,MYC
MYC,HDAC3
HDAC3,HDAC1
HDAC1,HDAC3
HDAC3,CLOCK
CLOCK,HDAC3
HDAC3,ARNTL
ARNTL,HDAC3
HDAC3,NCOR2
NCOR2,HDAC3
HDAC3,JUN
JUN,HDAC3
HDAC3,RARG
RARG,HDAC3
HDAC3,MTA3
MTA3,HDAC3
HDAC3,ABCA1
HDAC3,CCT4
HDAC3,WDR5
WDR5,HDAC3
HDAC3,HIST1H2BN
HIST1H2BN,HDAC3
HDAC3,TFDP1
TFDP1,HDAC3
HDAC3,POLR2L
POLR2L,HDAC3
HDAC3,E2F2
E2F2,HDAC3
HDAC3,PPARA
PPARA,HDAC3
HDAC3,GATAD2A
GATAD2A,HDAC3
HDAC3,RNF2
RNF2,HDAC3
HDAC3,POLR2F
POLR2F,HDAC3
HDAC3,PHF12
PHF12,HDAC3
HDAC3,TRERF1
TRERF1,HDAC3
HDAC3,CEBPA
CEBPA,HDAC3
HDAC3,POLR2K
POLR2K,HDAC3
HDAC3,RELA
RELA,HDAC3
HDAC3,MAF1
MAF1,HDAC3
HDAC3,SMARCA4
SMARCA4,HDAC3
HDAC3,MED13
MED13,HDAC3
HDAC3,NCOA6
NCOA6,HDAC3
HDAC3,SAP18
SAP18,HDAC3
HDAC3,FAM60A
HDAC3,EZH2
EZH2,HDAC3
HDAC3,PHC1
HDAC3,RBBP7
RBBP7,HDAC3
HDAC3,RBPJ
RBPJ,HDAC3
JUNB,SP1
SP1,JUNB
JUNB,SMAD3
SMAD3,JUNB
JUNB,ATF3
ATF3,JUNB
JUNB,NFATC2
NFATC2,JUNB
JUNB,JUN
JUN,JUNB
JUNB,FOSL1
FOSL1,JUNB
JUNB,ZFP36
ZFP36,JUNB
JUNB,FOS
FOS,JUNB
JUNB,DDIT3
DDIT3,JUNB
BCR,SOS1
SOS1,BCR
BCR,CUX1
CUX1,BCR
BCR,ZMYM2
ZMYM2,BCR
BCR,TRIM24
TRIM24,BCR
BCR,BCL6
BCL6,BCR
BCR,FN1
BCR,LRRFIP1
LRRFIP1,BCR
PITX2,LDB1
LDB1,PITX2
PITX2,HDAC1
HDAC1,PITX2
THAP11,ZNF143
ZNF143,THAP11
THAP11,HCFC1
HCFC1,THAP11
RFXANK,RFX6
RFX6,RFXANK
PMS1,FEN1
PTTG1,FEN1
XRCC5,FEN1
RAD54B,FEN1
RAD51,FEN1
CDC5L,FEN1
TP53BP1,FEN1
XRCC3,FEN1
MCM7,FEN1
XRCC6,FEN1
TIMELESS,FEN1
PARP1,FEN1
RFC1,FEN1
MCM3,FEN1
SND1,FGB
FXR1,FGB
F2,FGB
SOS1,FGB
TRIM24,FGB
FOS,MAF
MAF,FOS
FOS,POU2F1
POU2F1,FOS
FOS,HIST2H2BE
HIST2H2BE,FOS
FOS,IRF9
IRF9,FOS
FOS,COPS5
COPS5,FOS
FOS,SP1
SP1,FOS
FOS,SMAD3
SMAD3,FOS
FOS,ATF3
ATF3,FOS
FOS,ATF4
ATF4,FOS
FOS,NFATC2
NFATC2,FOS
FOS,NCOA1
NCOA1,FOS
FOS,MYC
MYC,FOS
FOS,HDAC1
HDAC1,FOS
FOS,JUN
JUN,FOS
FOS,FOSL1
FOSL1,FOS
FOS,ZFP36
ZFP36,FOS
FOS,GSTA2
FOS,MAFB
MAFB,FOS
FOS,CREB1
CREB1,FOS
FOS,HIST1H2BN
HIST1H2BN,FOS
FOS,ETS1
ETS1,FOS
FOS,CEBPA
CEBPA,FOS
FOS,RELA
RELA,FOS
FOS,DDIT3
DDIT3,FOS
SND1,FGA
FXR1,FGA
F2,FGA
SOS1,FGA
MEN1,FGA
TRIM24,FGA
LDB2,SSBP2
SSBP2,LDB2
LDB2,TCF12
TCF12,LDB2
LDB2,SSBP3
SSBP3,LDB2
LDB2,LDB1
LDB1,LDB2
ETV5,STAT4
STAT4,ETV5
ETV5,JUN
JUN,ETV5
MCM7,CDCA7
MCM3,CDCA7
UHRF1,CDCA7
BPTF,ATRX
ATRX,BPTF
BPTF,SHPRH
SHPRH,BPTF
BPTF,KMT2A
KMT2A,BPTF
BPTF,H3F3A
BPTF,RBBP4
RBBP4,BPTF
BPTF,RSF1
RSF1,BPTF
BPTF,ADNP
ADNP,BPTF
BPTF,EP400
EP400,BPTF
BPTF,CHD8
CHD8,BPTF
BPTF,ZNF638
ZNF638,BPTF
BPTF,ARID2
ARID2,BPTF
BPTF,WDR5
WDR5,BPTF
BPTF,BAZ1A
BAZ1A,BPTF
BPTF,SMARCD2
SMARCD2,BPTF
BPTF,CHD1
CHD1,BPTF
BPTF,ING3
ING3,BPTF
BPTF,SMARCA4
SMARCA4,BPTF
BPTF,HELLS
BPTF,RBBP7
RBBP7,BPTF
MCM7,CDK1
MCM7,TOP2A
MCM7,DTL
MCM7,WDHD1
MCM7,TOP2B
TOP2B,MCM7
MCM7,POLD2
MCM7,RAD51
RAD51,MCM7
MCM7,RBBP4
RBBP4,MCM7
MCM7,CDC20
MCM7,POLR2B
POLR2B,MCM7
MCM7,MCM10
MCM7,KIF20B
MCM7,ORC1
MCM7,CLSPN
MCM7,AURKB
MCM7,DUT
MCM7,RRM2
MCM7,TIMELESS
TIMELESS,MCM7
MCM7,CDC45
MCM7,UBE2C
MCM7,PCNA
MCM7,SMC4
MCM7,MCM8
MCM8,MCM7
MCM7,DNMT1
DNMT1,MCM7
MCM7,PRIM1
MCM7,MCM3
MCM3,MCM7
MLLT10,DOT1L
DOT1L,MLLT10
MLLT10,AFF1
AFF1,MLLT10
TADA3,DR1
DR1,TADA3
TADA3,TADA2A
TADA2A,TADA3
TADA3,WDR5
WDR5,TADA3
TADA3,HIST2H2BE
HIST2H2BE,TADA3
TADA3,TBP
TBP,TADA3
TADA3,HIST1H2BN
HIST1H2BN,TADA3
TADA3,TAF5
TAF5,TADA3
TADA3,TAF9B
TAF9B,TADA3
TADA3,TAF6
TAF6,TADA3
TADA3,TAF9
TAF9,TADA3
TADA3,RUVBL1
RUVBL1,TADA3
TADA3,ING3
ING3,TADA3
TADA3,TP53BP1
TP53BP1,TADA3
TADA3,EP400
EP400,TADA3
TADA3,RUVBL2
RUVBL2,TADA3
TADA3,TAF7
TAF7,TADA3
HIST1H1E,HMGB1
HIST1H1E,HIST1H1B
HIST1H1B,HIST1H1E
HIST1H1E,H1F0
H1F0,HIST1H1E
HIST1H1E,HMGA1
HMGA1,HIST1H1E
HIST1H1E,H3F3A
HIST1H1E,HMGA2
HMGA2,HIST1H1E
HIST1H1E,EHMT2
EHMT2,HIST1H1E
HIST1H1E,CBX3
CBX3,HIST1H1E
HIST1H1E,HIST1H1C
HIST1H1C,HIST1H1E
HIST1H1E,EP400
EP400,HIST1H1E
DRAP1,DR1
DR1,DRAP1
DRAP1,FOXH1
FOXH1,DRAP1
DRAP1,TBP
TBP,DRAP1
DRAP1,SMAD3
SMAD3,DRAP1
GEMIN2,HNRNPR
HNRNPR,GEMIN2
GEMIN2,NUP93
GEMIN2,SNRPB
SNRPB,GEMIN2
GEMIN2,DDX20
DDX20,GEMIN2
GEMIN2,NDC1
F2,AFP
F2,YBX1
YBX1,F2
F2,AGT
F2,APOA2
F2,SPP1
F2,AHSG
F2,FN1
F2,PPARA
PPARA,F2
F2,FGG
F2,F10
F2,SERPINF2
F2,EDNRB
CLOCK,NRIP1
NRIP1,CLOCK
CLOCK,NR1D2
NR1D2,CLOCK
CLOCK,TIMELESS
TIMELESS,CLOCK
CLOCK,KMT2A
KMT2A,CLOCK
CLOCK,PPARA
PPARA,CLOCK
CLOCK,ARNTL
ARNTL,CLOCK
HLTF,RAD51
RAD51,HLTF
HLTF,CDC5L
CDC5L,HLTF
HLTF,S100A10
HLTF,PCNA
HCFC1,CHD8
CHD8,HCFC1
HCFC1,WDR5
WDR5,HCFC1
HCFC1,GABPA
GABPA,HCFC1
HCFC1,ASXL1
ASXL1,HCFC1
HCFC1,TAF6
TAF6,HCFC1
HCFC1,KMT2A
KMT2A,HCFC1
HCFC1,TAF9
TAF9,HCFC1
HCFC1,CXXC1
CXXC1,HCFC1
HCFC1,ARID1A
ARID1A,HCFC1
HCFC1,RUVBL1
RUVBL1,HCFC1
HCFC1,RNF2
RNF2,HCFC1
HCFC1,MEN1
MEN1,HCFC1
HCFC1,PHF8
PHF8,HCFC1
HCFC1,RUVBL2
RUVBL2,HCFC1
HCFC1,CREB3
CREB3,HCFC1
HCFC1,TAF7
TAF7,HCFC1
MIS18BP1,CENPN
MIS18BP1,ITGB3BP
MIS18BP1,ECT2
MIS18BP1,CENPF
MIS18BP1,CDK1
MIS18BP1,RUVBL1
RUVBL1,MIS18BP1
MIS18BP1,CENPK
CENPK,MIS18BP1
MIS18BP1,RBBP4
RBBP4,MIS18BP1
MIS18BP1,CDC20
MIS18BP1,CENPW
MIS18BP1,HJURP
MIS18BP1,TOP2A
MIS18BP1,HIST2H2BE
HIST2H2BE,MIS18BP1
MIS18BP1,RSF1
RSF1,MIS18BP1
MIS18BP1,ASPM
MIS18BP1,HIST1H2BN
HIST1H2BN,MIS18BP1
MIS18BP1,RRM2
MIS18BP1,RBBP7
RBBP7,MIS18BP1
NR1D2,ARNTL
ARNTL,NR1D2
FOSL1,MAF
MAF,FOSL1
FOSL1,SP1
SP1,FOSL1
FOSL1,ATF4
ATF4,FOSL1
FOSL1,NFATC2
NFATC2,FOSL1
FOSL1,JUN
JUN,FOSL1
SRSF3,NUP93
RNPS1,NUP93
ALYREF,NUP93
SRSF5,NUP93
SNRPB,NUP93
SP100,NUP93
DDX20,NUP93
SRSF2,NUP93
SRRM1,NUP93
GTF2F1,FANCI
PTTG1,FANCI
BRCA2,FANCI
POLR2L,FANCI
CTDP1,FANCI
GTF2H2,FANCI
ERCC2,FANCI
KNTC1,FANCI
RAD51,FANCI
GTF2F2,FANCI
POLR2H,FANCI
TCEB1,FANCI
CDC5L,FANCI
TCEB3,FANCI
POLR2F,FANCI
POLR2E,FANCI
POLR2K,FANCI
GTF2H3,FANCI
BRCA1,FANCI
POLR2B,FANCI
MCM3,FANCI
NELFCD,FANCI
TCEA1,FANCI
FOXM1,FANCI
E2F5,CKS1B
PTTG1,CKS1B
TFDP1,CKS1B
CDKN1A,CKS1B
E2F4,CKS1B
CENPK,ZWILCH
KNTC1,ZWILCH
RSF1,RUVBL1
RUVBL1,RSF1
RSF1,CENPK
CENPK,RSF1
RSF1,RBBP4
RBBP4,RSF1
RSF1,CENPW
RSF1,HIST2H2BE
HIST2H2BE,RSF1
RSF1,HIST1H2BN
HIST1H2BN,RSF1
RSF1,ATRX
ATRX,RSF1
RSF1,CENPN
RSF1,BAZ1A
BAZ1A,RSF1
RSF1,ITGB3BP
RSF1,HJURP
RSF1,RBBP7
RBBP7,RSF1
REST,GATAD2B
GATAD2B,REST
REST,HIST2H2BE
HIST2H2BE,REST
REST,HDAC2
HDAC2,REST
REST,SUZ12
SUZ12,REST
REST,RBBP4
RBBP4,REST
REST,CHD4
CHD4,REST
REST,HDAC1
HDAC1,REST
REST,JUN
JUN,REST
REST,MTA3
MTA3,REST
REST,HIST1H2BN
HIST1H2BN,REST
REST,GATAD2A
GATAD2A,REST
REST,RNF2
RNF2,REST
REST,MAF1
MAF1,REST
REST,EZH2
EZH2,REST
REST,PHC1
REST,RBBP7
RBBP7,REST
PPARA,UCP2
PPARGC1B,ESRRG
ESRRG,PPARGC1B
PPARGC1B,MED13
MED13,PPARGC1B
PPARGC1B,THRAP3
THRAP3,PPARGC1B
PPARGC1B,MED14
MED14,PPARGC1B
PPARGC1B,MLXIPL
MLXIPL,PPARGC1B
PPARGC1B,MED6
MED6,PPARGC1B
TAF7,GTF2F1
GTF2F1,TAF7
TAF7,CHD8
CHD8,TAF7
TAF7,TADA2A
TADA2A,TAF7
TAF7,WDR5
WDR5,TAF7
TAF7,TBP
TBP,TAF7
TAF7,TAF5
TAF5,TAF7
TAF7,POLR2L
POLR2L,TAF7
TAF7,TAF9B
TAF9B,TAF7
TAF7,GTF2H2
GTF2H2,TAF7
TAF7,ERCC2
ERCC2,TAF7
TAF7,TAF6
TAF6,TAF7
TAF7,KMT2A
KMT2A,TAF7
TAF7,TAF9
TAF9,TAF7
TAF7,GTF2F2
GTF2F2,TAF7
TAF7,GTF2A1
GTF2A1,TAF7
TAF7,POLR2H
POLR2H,TAF7
TAF7,RUVBL1
RUVBL1,TAF7
TAF7,RNF2
RNF2,TAF7
TAF7,GTF2A2
GTF2A2,TAF7
TAF7,POLR2F
POLR2F,TAF7
TAF7,TAF11
TAF11,TAF7
TAF7,POLR2E
POLR2E,TAF7
TAF7,POLR2K
POLR2K,TAF7
TAF7,GTF2H3
GTF2H3,TAF7
TAF7,POLR2B
POLR2B,TAF7
TAF7,RUVBL2
RUVBL2,TAF7
TAF7,TCEA1
TCEA1,TAF7
TAF7,TAF13
TAF13,TAF7
HNF4A,SMAD3
SMAD3,HNF4A
HNF4A,NCOA1
NCOA1,HNF4A
HNF4A,FOXO1
FOXO1,HNF4A
HNF4A,GATA4
GATA4,HNF4A
HNF4A,MYC
MYC,HNF4A
HNF4A,HNF1B
HNF1B,HNF4A
HNF4A,JUN
JUN,HNF4A
HNF4A,TBP
TBP,HNF4A
HNF4A,CDX2
CDX2,HNF4A
HNF4A,CEBPA
CEBPA,HNF4A
HNF4A,FOXA2
FOXA2,HNF4A
NFKBIB,NFKB2
NFKB2,NFKBIB
NFKBIB,RELA
RELA,NFKBIB
NFKBIB,TRIM25
TRIM25,NFKBIB
TIMELESS,CLSPN
MCM8,CLSPN
TP53BP1,CLSPN
BRCA1,CLSPN
MCM3,CLSPN
MYC,CLSPN
HNRNPD,GTF2F1
GTF2F1,HNRNPD
HNRNPD,YBX1
YBX1,HNRNPD
HNRNPD,CSDE1
CSDE1,HNRNPD
HNRNPD,HNRNPR
HNRNPR,HNRNPD
HNRNPD,RNPS1
RNPS1,HNRNPD
HNRNPD,HNRNPK
HNRNPK,HNRNPD
HNRNPD,HNRNPA1
HNRNPD,ELAVL2
ELAVL2,HNRNPD
HNRNPD,POLR2H
POLR2H,HNRNPD
HNRNPD,SRSF5
SRSF5,HNRNPD
HNRNPD,CDC5L
CDC5L,HNRNPD
HNRNPD,SNRPB
SNRPB,HNRNPD
HNRNPD,HNRNPAB
HNRNPAB,HNRNPD
HNRNPD,PLRG1
PLRG1,HNRNPD
HNRNPD,POLR2E
POLR2E,HNRNPD
HNRNPD,HNRNPH1
HNRNPD,POLR2B
POLR2B,HNRNPD
HNRNPD,HNRNPUL1
HNRNPUL1,HNRNPD
HNRNPD,MYC
MYC,HNRNPD
HNRNPD,RBMX
RBMX,HNRNPD
HNRNPD,ZFP36
ZFP36,HNRNPD
HNRNPD,SRSF3
SRSF3,HNRNPD
HNRNPD,POLR2L
POLR2L,HNRNPD
HNRNPD,ALYREF
ALYREF,HNRNPD
HNRNPD,GTF2F2
GTF2F2,HNRNPD
HNRNPD,SRSF10
SRSF10,HNRNPD
HNRNPD,HNRNPA2B1
HNRNPD,SRSF2
SRSF2,HNRNPD
HNRNPD,POLR2F
POLR2F,HNRNPD
HNRNPD,POLR2K
POLR2K,HNRNPD
HNRNPD,SRRM1
SRRM1,HNRNPD
DAB2,BIN1
BIN1,DAB2
DAB2,TF
DAB2,SMAD3
SMAD3,DAB2
KHDRBS1,CDK1
KHDRBS1,HNRNPR
HNRNPR,KHDRBS1
KHDRBS1,HNRNPK
HNRNPK,KHDRBS1
KHDRBS1,HNRNPA1
KHDRBS1,CDC5L
CDC5L,KHDRBS1
KHDRBS1,SAFB
SAFB,KHDRBS1
KHDRBS1,HNRNPH1
KHDRBS1,ILF3
ILF3,KHDRBS1
KHDRBS1,FUBP1
FUBP1,KHDRBS1
KHDRBS1,RBMX
RBMX,KHDRBS1
KHDRBS1,SRSF3
SRSF3,KHDRBS1
KHDRBS1,MATR3
MATR3,KHDRBS1
KHDRBS1,ILF2
ILF2,KHDRBS1
KHDRBS1,HNRNPA2B1
KHDRBS1,SRSF2
SRSF2,KHDRBS1
KHDRBS1,RBFOX2
RBFOX2,KHDRBS1
KHDRBS1,PRMT1
HIST2H2BE,AURKB
PTTG1,AURKB
E2F8,AURKB
RAD51,AURKB
CDC5L,AURKB
CBX3,AURKB
FOXM1,AURKB
CENPK,AURKB
PIAS3,AURKB
BRCA2,AURKB
TCF19,AURKB
KNTC1,AURKB
MCM3,AURKB
UHRF1,AURKB
TFE3,TFDP1
TFDP1,TFE3
TFE3,SMAD3
SMAD3,TFE3
STAT2,STAT4
STAT4,STAT2
STAT2,GNB2L1
STAT2,PIAS3
PIAS3,STAT2
STAT2,IRF2
IRF2,STAT2
STAT2,IRF9
IRF9,STAT2
STAT2,IFITM1
STAT2,PIAS2
PIAS2,STAT2
STAT2,IRF7
IRF7,STAT2
STAT2,IRF3
IRF3,STAT2
STAT2,IFITM2
STAT2,SMARCA4
SMARCA4,STAT2
STAT2,IL6ST
SUZ12,JUN
JUN,SUZ12
SUZ12,RARG
RARG,SUZ12
SUZ12,GATAD2B
GATAD2B,SUZ12
SUZ12,MTA3
MTA3,SUZ12
SUZ12,MAFB
MAFB,SUZ12
SUZ12,WDR5
WDR5,SUZ12
SUZ12,HIST2H2BE
HIST2H2BE,SUZ12
SUZ12,HIST1H2BN
HIST1H2BN,SUZ12
SUZ12,TFDP1
TFDP1,SUZ12
SUZ12,POLR2L
POLR2L,SUZ12
SUZ12,ASXL1
ASXL1,SUZ12
SUZ12,SUMO1
SUZ12,E2F2
E2F2,SUZ12
SUZ12,HDAC2
HDAC2,SUZ12
SUZ12,PBX1
PBX1,SUZ12
SUZ12,PCGF6
PCGF6,SUZ12
SUZ12,GATAD2A
GATAD2A,SUZ12
SUZ12,POLR2H
POLR2H,SUZ12
SUZ12,EHMT2
EHMT2,SUZ12
SUZ12,PAX6
PAX6,SUZ12
SUZ12,BMI1
BMI1,SUZ12
SUZ12,RBBP4
RBBP4,SUZ12
SUZ12,RXRA
RXRA,SUZ12
SUZ12,AEBP2
AEBP2,SUZ12
SUZ12,RNF2
RNF2,SUZ12
SUZ12,MTF2
MTF2,SUZ12
SUZ12,POLR2F
POLR2F,SUZ12
SUZ12,POLR2E
POLR2E,SUZ12
SUZ12,CHD4
CHD4,SUZ12
SUZ12,DNMT1
DNMT1,SUZ12
SUZ12,POLR2K
POLR2K,SUZ12
SUZ12,MAF1
MAF1,SUZ12
SUZ12,DNMT3B
DNMT3B,SUZ12
SUZ12,POLR2B
POLR2B,SUZ12
SUZ12,NCOA6
NCOA6,SUZ12
SUZ12,HDAC1
HDAC1,SUZ12
SUZ12,EZH2
EZH2,SUZ12
SUZ12,JARID2
JARID2,SUZ12
SUZ12,PHC1
SUZ12,RBBP7
RBBP7,SUZ12
BIN1,TF
BIN1,MYC
MYC,BIN1
ZFP42,SUMO1
ZFP42,SOX2
SOX2,ZFP42
RUVBL1,GNB2L1
RUVBL1,HIST2H2BE
HIST2H2BE,RUVBL1
RUVBL1,COPS5
COPS5,RUVBL1
RUVBL1,CENPN
RUVBL1,HJURP
RUVBL1,KMT2A
KMT2A,RUVBL1
RUVBL1,TAF9
TAF9,RUVBL1
RUVBL1,CDC5L
CDC5L,RUVBL1
RUVBL1,RBBP4
RBBP4,RUVBL1
RUVBL1,POLR2E
POLR2E,RUVBL1
RUVBL1,ITGB3BP
RUVBL1,ANP32E
RUVBL1,MYC
MYC,RUVBL1
RUVBL1,EP400
EP400,RUVBL1
RUVBL1,HDAC1
HDAC1,RUVBL1
RUVBL1,RUVBL2
RUVBL2,RUVBL1
RUVBL1,EEF1A1
EEF1A1,RUVBL1
RUVBL1,CHD8
CHD8,RUVBL1
RUVBL1,CENPK
CENPK,RUVBL1
RUVBL1,DR1
DR1,RUVBL1
RUVBL1,CCT4
RUVBL1,WDR5
WDR5,RUVBL1
RUVBL1,TBP
TBP,RUVBL1
RUVBL1,HIST1H2BN
HIST1H2BN,RUVBL1
RUVBL1,TAF6
TAF6,RUVBL1
RUVBL1,CENPW
RUVBL1,RNF2
RNF2,RUVBL1
RUVBL1,ING3
ING3,RUVBL1
RUVBL1,ZNHIT3
ZNHIT3,RUVBL1
RUVBL1,RBBP7
RBBP7,RUVBL1
MAF1,JUN
JUN,MAF1
MAF1,GATAD2B
GATAD2B,MAF1
MAF1,MTA3
MTA3,MAF1
MAF1,BDP1
BDP1,MAF1
MAF1,HDAC2
HDAC2,MAF1
MAF1,GATAD2A
GATAD2A,MAF1
MAF1,RBBP4
RBBP4,MAF1
MAF1,RNF2
RNF2,MAF1
MAF1,CHD4
CHD4,MAF1
MAF1,HDAC1
HDAC1,MAF1
MAF1,EZH2
EZH2,MAF1
MAF1,PHC1
MAF1,RBBP7
RBBP7,MAF1
PTTG1,SKA3
SNAPC5,POLR3D
POLR3D,SNAPC5
SNAPC5,GTF2F1
GTF2F1,SNAPC5
SNAPC5,POU2F1
POU2F1,SNAPC5
SNAPC5,BDP1
BDP1,SNAPC5
SNAPC5,SP1
SP1,SNAPC5
SNAPC5,POLR2L
POLR2L,SNAPC5
SNAPC5,POLR3G
SNAPC5,GTF2A2
GTF2A2,SNAPC5
SNAPC5,POLR3H
POLR3H,SNAPC5
SNAPC5,ZNF143
ZNF143,SNAPC5
SNAPC5,POLR2F
POLR2F,SNAPC5
SNAPC5,POLR2B
POLR2B,SNAPC5
SNAPC5,TAF11
TAF11,SNAPC5
SNAPC5,POLR2E
POLR2E,SNAPC5
SNAPC5,TAF13
TAF13,SNAPC5
SNAPC5,TBP
TBP,SNAPC5
SNAPC5,POLR3F
POLR3F,SNAPC5
SNAPC5,POLR2K
POLR2K,SNAPC5
SNAPC5,POLR1C
POLR1C,SNAPC5
SNAPC5,TAF5
TAF5,SNAPC5
SNAPC5,GTF2F2
GTF2F2,SNAPC5
SNAPC5,GTF2A1
GTF2A1,SNAPC5
SNAPC5,ZC3H8
ZC3H8,SNAPC5
SNAPC5,TAF6
TAF6,SNAPC5
SNAPC5,POLR2H
POLR2H,SNAPC5
EZH2,CDK1
EZH2,GATAD2B
GATAD2B,EZH2
EZH2,TOP2A
EZH2,HIST2H2BE
HIST2H2BE,EZH2
EZH2,ATRX
ATRX,EZH2
EZH2,DTL
EZH2,HDAC2
HDAC2,EZH2
EZH2,PBX1
PBX1,EZH2
EZH2,ASPM
EZH2,PCGF6
PCGF6,EZH2
EZH2,H3F3A
EZH2,TET1
EZH2,POLR2H
POLR2H,EZH2
EZH2,DOT1L
DOT1L,EZH2
EZH2,PAX6
PAX6,EZH2
EZH2,BMI1
BMI1,EZH2
EZH2,RBBP4
RBBP4,EZH2
EZH2,RXRA
RXRA,EZH2
EZH2,AEBP2
AEBP2,EZH2
EZH2,MTF2
MTF2,EZH2
EZH2,POLR2E
POLR2E,EZH2
EZH2,CHD4
CHD4,EZH2
EZH2,DNMT3B
DNMT3B,EZH2
EZH2,POLR2B
POLR2B,EZH2
EZH2,GATA4
GATA4,EZH2
EZH2,MYC
MYC,EZH2
EZH2,HDAC1
HDAC1,EZH2
EZH2,JARID2
JARID2,EZH2
EZH2,FOXM1
FOXM1,EZH2
EZH2,JUN
JUN,EZH2
EZH2,RARG
RARG,EZH2
EZH2,MTA3
MTA3,EZH2
EZH2,MAFB
MAFB,EZH2
EZH2,WDR5
WDR5,EZH2
EZH2,HIST1H2BN
HIST1H2BN,EZH2
EZH2,RRM2
EZH2,TFDP1
TFDP1,EZH2
EZH2,POLR2L
POLR2L,EZH2
EZH2,ASXL1
ASXL1,EZH2
EZH2,CDKN1A
CDKN1A,EZH2
EZH2,E2F2
E2F2,EZH2
EZH2,PARP1
PARP1,EZH2
EZH2,GATAD2A
GATAD2A,EZH2
EZH2,SRSF2
SRSF2,EZH2
EZH2,RNF2
RNF2,EZH2
EZH2,POLR2F
POLR2F,EZH2
EZH2,DNMT1
DNMT1,EZH2
EZH2,POLR2K
POLR2K,EZH2
