Gene1,Gene2
POLR2K,SRRM1
SRRM1,POLR2K
POLR2K,ACTB
POLR2K,TAF1
TAF1,POLR2K
POLR2K,SRSF5
SRSF5,POLR2K
POLR2K,TCEB2
TCEB2,POLR2K
POLR2K,NCOA3
NCOA3,POLR2K
POLR2K,EED
EED,POLR2K
POLR2K,ELL
ELL,POLR2K
POLR2K,WBP11
WBP11,POLR2K
POLR2K,TCEB1
TCEB1,POLR2K
POLR2K,ERCC6
ERCC6,POLR2K
POLR2K,TTF1
TTF1,POLR2K
POLR2K,TIAL1
TIAL1,POLR2K
POLR2K,PLRG1
PLRG1,POLR2K
POLR2K,SSRP1
SSRP1,POLR2K
POLR2K,POLR2G
POLR2G,POLR2K
POLR2K,ZNRD1
ZNRD1,POLR2K
POLR2K,GTF2E2
GTF2E2,POLR2K
POLR2K,JUN
JUN,POLR2K
POLR2K,H3F3B
POLR2K,H3F3A
POLR2K,SF1
SF1,POLR2K
POLR2K,HNRNPF
POLR2K,RPS27A
POLR2K,FUS
FUS,POLR2K
POLR2K,NCOR1
NCOR1,POLR2K
SOS1,EPS8
MAFG,NFE2L2
NFE2L2,MAFG
MAFG,NFE2L1
NFE2L1,MAFG
XBP1,HSPA5
XBP1,ATF4
ATF4,XBP1
XBP1,PRDM1
PRDM1,XBP1
XBP1,CREB1
CREB1,XBP1
XBP1,ATF2
ATF2,XBP1
XBP1,CREM
CREM,XBP1
PARN,CNOT8
CNOT8,PARN
PARN,DEDD
DEDD,PARN
E2F8,TFDP2
TFDP2,E2F8
E2F8,TFDP1
TFDP1,E2F8
HIST1H1E,HMGB2
HMGB2,HIST1H1E
HIST1H1E,H1F0
H1F0,HIST1H1E
HIST1H1E,HMGB1
HIST1H1E,TRP53
TRP53,HIST1H1E
HIST1H1E,MPHOSPH8
MPHOSPH8,HIST1H1E
HIST1H1E,H3F3B
HIST1H1E,H3F3A
RGS14,GNAI2
MAPK1,GNAI2
ZFP36,HNRNPD
HNRNPD,ZFP36
ZFP36,JUNB
JUNB,ZFP36
TIMELESS,MCM3
MCM3,TIMELESS
TIMELESS,CLOCK
CLOCK,TIMELESS
TIMELESS,MCM5
MCM5,TIMELESS
TIMELESS,ATM
ATM,TIMELESS
TIMELESS,MCM2
MCM2,TIMELESS
POLR1D,GTF2F2
GTF2F2,POLR1D
POLR1D,POLR2C
POLR2C,POLR1D
POLR1D,POLR1C
POLR1C,POLR1D
POLR1D,TCEA1
TCEA1,POLR1D
POLR1D,GTF2A2
GTF2A2,POLR1D
POLR1D,POLR2G
POLR2G,POLR1D
POLR1D,ZNRD1
ZNRD1,POLR1D
RNPS1,RPL18A
UPF1,RPL18A
RNPS1,RPS21
UPF1,RPS21
RNPS1,RPL37A
UPF1,RPL37A
WHSC1,UBC
WHSC1,UIMC1
UIMC1,WHSC1
WHSC1,RPS27A
WHSC1,HDAC1
HDAC1,WHSC1
WHSC1,DOT1L
DOT1L,WHSC1
WHSC1,ATM
ATM,WHSC1
CHD7,SSRP1
SSRP1,CHD7
MCM3,UBC
MCM3,MCM2
MCM2,MCM3
MCM3,SSRP1
SSRP1,MCM3
MCM3,RPS27A
MCM3,MCM5
MCM5,MCM3
MCM3,ATM
ATM,MCM3
CBFB,TCEB2
TCEB2,CBFB
CBFB,ARID1B
ARID1B,CBFB
CBFB,SMARCC2
SMARCC2,CBFB
CBFB,SMAD1
SMAD1,CBFB
CBFB,SIN3A
SIN3A,CBFB
CBFB,TCEB1
TCEB1,CBFB
CBFB,HDAC1
HDAC1,CBFB
CBFB,H2AFV
CBFB,RYBP
RYBP,CBFB
CBFB,HDAC4
HDAC4,CBFB
CBFB,TCF12
TCF12,CBFB
CBFB,SMARCE1
SMARCE1,CBFB
CBFB,ELF2
ELF2,CBFB
CBFB,SMARCC1
SMARCC1,CBFB
CBFB,LDB1
LDB1,CBFB
CBFB,YAF2
YAF2,CBFB
CBFB,RNF2
RNF2,CBFB
CBFB,ARID1A
ARID1A,CBFB
CBFB,PBRM1
PBRM1,CBFB
CBFB,ASH2L
ASH2L,CBFB
CBFB,H3F3B
CBFB,H3F3A
CBFB,RUNX2
RUNX2,CBFB
CBFB,LMO2
LMO2,CBFB
ZMYND11,H3F3B
ZMYND11,H3F3A
ZMYND11,NCOR1
NCOR1,ZMYND11
CHD4,SIN3A
SIN3A,CHD4
CHD4,RBBP4
RBBP4,CHD4
CHD4,ETV3
ETV3,CHD4
CHD4,GATAD2A
GATAD2A,CHD4
CHD4,EZH2
EZH2,CHD4
CHD4,TRP53
TRP53,CHD4
CHD4,NCOR2
NCOR2,CHD4
CHD4,ERCC6
ERCC6,CHD4
CHD4,MTA2
MTA2,CHD4
CHD4,MTA3
MTA3,CHD4
CHD4,HDAC1
HDAC1,CHD4
CHD4,UBTF
UBTF,CHD4
CHD4,TBP
TBP,CHD4
CHD4,BRPF1
BRPF1,CHD4
CHD4,MBD3
MBD3,CHD4
CHD4,HDAC4
HDAC4,CHD4
CHD4,TTF1
TTF1,CHD4
CHD4,MBD2
MBD2,CHD4
CHD4,ING2
ING2,CHD4
CHD4,SIRT1
SIRT1,CHD4
CHD4,NCOR1
NCOR1,CHD4
MCM2,UBC
MCM2,SSRP1
SSRP1,MCM2
MCM2,RPS27A
MCM2,MCM5
MCM5,MCM2
MCM2,ANKRD32
ANKRD32,MCM2
ING1,SIN3A
SIN3A,ING1
ING1,HDAC1
HDAC1,ING1
MAPK1,GDI2
JUNB,JUN
JUN,JUNB
JUNB,ATF2
ATF2,JUNB
JUNB,EGR1
EGR1,JUNB
NFIL3,CLOCK
CLOCK,NFIL3
TAF7,GTF2F2
GTF2F2,TAF7
TAF7,POLR2C
POLR2C,TAF7
TAF7,TAF10
TAF10,TAF7
TAF7,RUVBL2
RUVBL2,TAF7
TAF7,TAF13
TAF13,TAF7
TAF7,TCEA1
TCEA1,TAF7
TAF7,GTF2A2
GTF2A2,TAF7
TAF7,RNF2
RNF2,TAF7
TAF7,ASH2L
ASH2L,TAF7
TAF7,TBP
TBP,TAF7
TAF7,TAF11
TAF11,TAF7
TAF7,TAF1
TAF1,TAF7
TAF7,TRP53
TRP53,TAF7
TAF7,TRRAP
TRRAP,TAF7
TAF7,POLR2G
POLR2G,TAF7
TAF7,GTF2E2
GTF2E2,TAF7
ILF3,HNRNPA2B1
ILF3,SRSF3
SRSF3,ILF3
ILF3,MATR3
MATR3,ILF3
HMGB2,H1F0
H1F0,HMGB2
HMGB2,TRP53
TRP53,HMGB2
HMGB2,SSRP1
SSRP1,HMGB2
MAPK1,LYZ2
MAPK1,CREG1
MAPK1,IQGAP1
MAPK1,TRP53
TRP53,MAPK1
MAPK1,CEBPB
CEBPB,MAPK1
MAPK1,STAT3
STAT3,MAPK1
MAPK1,JUN
JUN,MAPK1
MAPK1,ATF2
ATF2,MAPK1
MAPK1,SOS1
SOS1,MAPK1
MAPK1,LYZ1
MAPK1,FTL1
MAPK1,RAC1
MAPK1,GABPB1
GABPB1,MAPK1
MAPK1,EGR1
EGR1,MAPK1
MAPK1,CLTA
MAPK1,PRKCD
MAPK1,CTSA
MAPK1,HSF1
HSF1,MAPK1
MAPK1,STAT1
STAT1,MAPK1
MAPK1,ELK4
ELK4,MAPK1
MAPK1,CREB1
CREB1,MAPK1
TCEB2,PSME2
TCEB2,GTF2F2
GTF2F2,TCEB2
TCEB2,PSME1
TCEB2,PSMB3
TCEB2,POLR2C
POLR2C,TCEB2
TCEB2,RNF4
RNF4,TCEB2
TCEB2,RNF6
RNF6,TCEB2
TCEB2,UBC
TCEB2,RLIM
RLIM,TCEB2
TCEB2,COPS2
COPS2,TCEB2
TCEB2,SMURF1
SMURF1,TCEB2
TCEB2,KLHL9
TCEB2,TCEA1
TCEA1,TCEB2
TCEB2,PSMA3
TCEB2,ELL
ELL,TCEB2
TCEB2,SMURF2
SMURF2,TCEB2
TCEB2,TCEB1
TCEB1,TCEB2
TCEB2,UBE2K
UBE2K,TCEB2
TCEB2,SSRP1
SSRP1,TCEB2
TCEB2,RNF14
RNF14,TCEB2
TCEB2,WWP1
WWP1,TCEB2
TCEB2,POLR2G
POLR2G,TCEB2
TCEB2,RBCK1
RBCK1,TCEB2
TCEB2,RPS27A
ERCC6,POLR2C
POLR2C,ERCC6
ERCC6,RBBP4
RBBP4,ERCC6
ERCC6,GATAD2A
GATAD2A,ERCC6
ERCC6,UBC
ERCC6,TCEA1
TCEA1,ERCC6
ERCC6,MTA2
MTA2,ERCC6
ERCC6,ZNRD1
ZNRD1,ERCC6
ERCC6,MTA3
MTA3,ERCC6
ERCC6,RPS27A
ERCC6,HDAC1
HDAC1,ERCC6
ERCC6,H2AFV
ERCC6,POLR1C
POLR1C,ERCC6
ERCC6,COPS2
COPS2,ERCC6
ERCC6,UBTF
UBTF,ERCC6
ERCC6,TBP
TBP,ERCC6
ERCC6,ACTB
ERCC6,MBD3
MBD3,ERCC6
ERCC6,TTF1
TTF1,ERCC6
ERCC6,POLR2G
POLR2G,ERCC6
ERCC6,H3F3B
ERCC6,H3F3A
KHDRBS1,WBP11
WBP11,KHDRBS1
KHDRBS1,HNRNPA2B1
KHDRBS1,SRSF3
SRSF3,KHDRBS1
KHDRBS1,HNRNPF
NAB1,EGR1
EGR1,NAB1
STAT1,TRIM25
TRIM25,STAT1
STAT1,TRP53
TRP53,STAT1
STAT1,PIAS1
PIAS1,STAT1
STAT1,IRF9
IRF9,STAT1
STAT1,AHR
AHR,STAT1
STAT1,STAT3
STAT3,STAT1
STAT1,JUN
JUN,STAT1
STAT1,RUNX2
RUNX2,STAT1
STAT1,STAT2
STAT2,STAT1
STAT1,PIAS2
PIAS2,STAT1
STAT1,STAT6
STAT6,STAT1
STAT1,PRKCD
STAT1,IRF1
IRF1,STAT1
KLF13,SIN3A
SIN3A,KLF13
SOS1,CSF2RB
SOS1,NF1
NF1,SOS1
SOS1,B2M
SOS1,RAC1
MDM4,UBC
MDM4,ATM
ATM,MDM4
MDM4,TRP53
TRP53,MDM4
MDM4,RPS27A
MTA3,RBBP4
RBBP4,MTA3
MTA3,GATAD2A
GATAD2A,MTA3
MTA3,HDAC1
HDAC1,MTA3
MTA3,UBTF
UBTF,MTA3
MTA3,TBP
TBP,MTA3
MTA3,MBD3
MBD3,MTA3
MTA3,TTF1
TTF1,MTA3
MTA3,MTA2
MTA2,MTA3
MTA3,MBD2
MBD2,MTA3
NCOR1,SIN3A
SIN3A,NCOR1
NCOR1,POLR2C
POLR2C,NCOR1
NCOR1,RBBP4
RBBP4,NCOR1
NCOR1,NR1H2
NR1H2,NCOR1
NCOR1,MED6
MED6,NCOR1
NCOR1,CLOCK
CLOCK,NCOR1
NCOR1,MED14
MED14,NCOR1
NCOR1,NCOA1
NCOA1,NCOR1
NCOR1,EZH2
EZH2,NCOR1
NCOR1,SMARCE1
SMARCE1,NCOR1
NCOR1,NR3C1
NR3C1,NCOR1
NCOR1,NCOA3
NCOA3,NCOR1
NCOR1,EED
EED,NCOR1
NCOR1,TRP53
TRP53,NCOR1
NCOR1,NCOR2
NCOR2,NCOR1
NCOR1,PIAS1
PIAS1,NCOR1
NCOR1,JUN
JUN,NCOR1
NCOR1,MED1
MED1,NCOR1
NCOR1,THRAP3
THRAP3,NCOR1
NCOR1,HDAC1
HDAC1,NCOR1
NCOR1,H2AFV
NCOR1,TBL1X
TBL1X,NCOR1
NCOR1,POLR1C
POLR1C,NCOR1
NCOR1,ASH2L
ASH2L,NCOR1
NCOR1,SKIL
SKIL,NCOR1
NCOR1,SMAD2
SMAD2,NCOR1
NCOR1,HDAC4
HDAC4,NCOR1
NCOR1,POLR2G
POLR2G,NCOR1
NCOR1,H3F3B
NCOR1,H3F3A
NCOR1,SIRT1
SIRT1,NCOR1
POLR2C,RPS15
POLR1C,RPS15
EGR1,TRP53
TRP53,EGR1
EGR1,STAT3
STAT3,EGR1
EGR1,JUN
JUN,EGR1
EGR1,CREB1
CREB1,EGR1
ZEB2,TRP53
TRP53,ZEB2
ZEB2,SMAD2
SMAD2,ZEB2
CEBPB,CEBPA
CEBPA,CEBPB
CEBPB,KLF4
KLF4,CEBPB
CEBPB,CEBPG
CEBPG,CEBPB
CEBPB,JUN
JUN,CEBPB
CEBPB,RUNX2
RUNX2,CEBPB
CEBPB,CREB1
CREB1,CEBPB
GATAD2A,TRP53
TRP53,GATAD2A
GATAD2A,SIN3A
SIN3A,GATAD2A
GATAD2A,RBBP4
RBBP4,GATAD2A
GATAD2A,ETV3
ETV3,GATAD2A
GATAD2A,NCOR2
NCOR2,GATAD2A
GATAD2A,BRPF1
BRPF1,GATAD2A
GATAD2A,HDAC1
HDAC1,GATAD2A
GATAD2A,MBD3
MBD3,GATAD2A
GATAD2A,HDAC4
HDAC4,GATAD2A
GATAD2A,TTF1
TTF1,GATAD2A
GATAD2A,MTA2
MTA2,GATAD2A
GATAD2A,UBTF
UBTF,GATAD2A
GATAD2A,MBD2
MBD2,GATAD2A
GATAD2A,ING2
ING2,GATAD2A
GATAD2A,TBP
TBP,GATAD2A
GATAD2A,SIRT1
SIRT1,GATAD2A
ASH2L,POLR2C
POLR2C,ASH2L
ASH2L,RBBP4
RBBP4,ASH2L
ASH2L,PKNOX1
PKNOX1,ASH2L
ASH2L,HDAC1
HDAC1,ASH2L
ASH2L,H2AFV
ASH2L,POLR1C
POLR1C,ASH2L
ASH2L,RUVBL2
RUVBL2,ASH2L
ASH2L,EZH2
EZH2,ASH2L
ASH2L,RNF2
RNF2,ASH2L
ASH2L,MAFB
MAFB,ASH2L
ASH2L,APC
APC,ASH2L
ASH2L,TAF1
TAF1,ASH2L
ASH2L,DIDO1
DIDO1,ASH2L
ASH2L,NCOA3
NCOA3,ASH2L
ASH2L,EED
EED,ASH2L
ASH2L,KDM5A
KDM5A,ASH2L
ASH2L,TCF7L2
TCF7L2,ASH2L
ASH2L,CTBP1
CTBP1,ASH2L
ASH2L,POLR2G
POLR2G,ASH2L
ASH2L,PYGO2
PYGO2,ASH2L
ASH2L,KDM6B
KDM6B,ASH2L
ASH2L,JUN
JUN,ASH2L
ASH2L,H3F3B
ASH2L,H3F3A
ASH2L,TLE3
TLE3,ASH2L
TUBA1A,YWHAE
HSF1,YWHAE
SMAD1,UBC
SMAD1,SMURF2
SMURF2,SMAD1
SMAD1,RUNX2
RUNX2,SMAD1
SMAD1,RPS27A
SMAD1,SMURF1
SMURF1,SMAD1
SMAD1,SMAD2
SMAD2,SMAD1
NF1,PSME1
NF1,PSMB3
NF1,UBC
NF1,PSMA3
NF1,TRP53
TRP53,NF1
NF1,RPS27A
NF1,PSME2
ARID1B,ACTG1
MKL1,ACTG1
RUVBL2,ACTG1
SMARCE1,ACTG1
SMARCC2,ACTG1
ARID1A,ACTG1
PBRM1,ACTG1
SMARCC1,ACTG1
APBB2,APLP2
NAP1L4,NPM1
HSF1,TRP53
TRP53,HSF1
HSF1,HSF2
HSF2,HSF1
HSF1,SIRT1
SIRT1,HSF1
SIRT2,TRP53
TRP53,SIRT2
RNPS1,RPL26
UPF1,RPL26
TRP53,RPL26
MBD2,SIN3A
SIN3A,MBD2
MBD2,RBBP4
RBBP4,MBD2
MBD2,HDAC1
HDAC1,MBD2
MBD2,H2AFV
MBD2,UBTF
UBTF,MBD2
MBD2,NCOR2
NCOR2,MBD2
MBD2,MBD3
MBD3,MBD2
MBD2,HDAC4
HDAC4,MBD2
MBD2,MTA2
MTA2,MBD2
MBD2,H3F3B
MBD2,H3F3A
MBD2,ING2
ING2,MBD2
RNPS1,RPS7
UPF1,RPS7
CLOCK,SIRT1
SIRT1,CLOCK
SRSF2,NPM1
TRP53,NPM1
UPF1,RPL27A
UPF1,FAU
UPF1,RPS28
UPF1,RPL14
UPF1,RPLP2
UPF1,RPL41
UPF1,RPS19
UPF1,RPS13
UPF1,RPL32
UPF1,RPS27A
UPF1,RPL22
UPF1,RNPS1
RNPS1,UPF1
UPF1,RPL34
UPF1,RPL38
UPF1,RPL23
UPF1,RPS15A
UPF1,RPL11
UPF1,RPL36
UPF1,SRRM1
SRRM1,UPF1
UPF1,RPL30
UPF1,RPS8
UPF1,RPL3
UPF1,RPS27
UPF1,RPS6
UPF1,RPL18
UPF1,RPL35A
UPF1,RPS25
RNF2,RBBP4
RBBP4,RNF2
RNF2,H2AFV
RNF2,TFDP1
TFDP1,RNF2
RNF2,RUVBL2
RUVBL2,RNF2
RNF2,EZH2
EZH2,RNF2
RNF2,YAF2
YAF2,RNF2
RNF2,EHMT1
EHMT1,RNF2
RNF2,EZH1
EZH1,RNF2
RNF2,TAF1
TAF1,RNF2
RNF2,EED
EED,RNF2
RNF2,RYBP
RYBP,RNF2
RNF2,CTBP1
CTBP1,RNF2
RNF2,AEBP2
AEBP2,RNF2
RNF2,JARID2
JARID2,RNF2
RNF2,H3F3B
RNF2,H3F3A
RNF2,BCOR
BCOR,RNF2
RNF2,ASXL1
ASXL1,RNF2
PCBP2,SRSF3
SRSF3,PCBP2
PCBP2,TIAL1
TIAL1,PCBP2
TUBA1A,TUBA1B
GABPB1,TUBA1B
DAB2,ARPC5
SSRP1,POLR2C
POLR2C,SSRP1
SSRP1,RBBP4
RBBP4,SSRP1
SSRP1,HMGB1
SSRP1,TCEA1
TCEA1,SSRP1
SSRP1,TRP53
TRP53,SSRP1
SSRP1,GTF2F2
GTF2F2,SSRP1
SSRP1,MCM5
MCM5,SSRP1
SSRP1,ELL
ELL,SSRP1
SSRP1,TCEB1
TCEB1,SSRP1
SSRP1,POLR2G
POLR2G,SSRP1
APC,PSME2
APC,PSME1
APC,PSMB3
APC,HDAC1
HDAC1,APC
APC,UBC
APC,TBL1X
TBL1X,APC
APC,PSMA3
APC,TRP53
TRP53,APC
APC,TCF7L2
TCF7L2,APC
APC,CTBP1
CTBP1,APC
APC,PYGO2
PYGO2,APC
APC,TLE3
TLE3,APC
APC,RPS27A
YBX1,SRSF6
SRSF6,YBX1
YBX1,PAPOLA
PAPOLA,YBX1
YBX1,POLR2C
POLR2C,YBX1
YBX1,SRSF2
SRSF2,YBX1
YBX1,HNRNPD
HNRNPD,YBX1
YBX1,SRSF5
SRSF5,YBX1
YBX1,TRP53
TRP53,YBX1
YBX1,WBP11
WBP11,YBX1
YBX1,EWSR1
EWSR1,YBX1
YBX1,PLRG1
PLRG1,YBX1
YBX1,GTF2F2
GTF2F2,YBX1
YBX1,RNPS1
RNPS1,YBX1
YBX1,HNRNPA2B1
YBX1,SNRPB
SNRPB,YBX1
YBX1,SRSF3
SRSF3,YBX1
YBX1,SRRM1
SRRM1,YBX1
YBX1,POLR2G
POLR2G,YBX1
YBX1,SF1
SF1,YBX1
YBX1,HNRNPF
YBX1,FMR1
FMR1,YBX1
YBX1,FUS
FUS,YBX1
CTBP1,ZFP217
ZFP217,CTBP1
CTBP1,PYGO2
PYGO2,CTBP1
CTBP1,TLE3
TLE3,CTBP1
CTBP1,HDAC1
HDAC1,CTBP1
CTBP1,TCF7L2
TCF7L2,CTBP1
NOTCH2,CREB1
CREB1,NOTCH2
EWSR1,TARDBP
TARDBP,EWSR1
SIRT7,TRP53
TRP53,SIRT7
YAF2,RYBP
RYBP,YAF2
YAF2,TFDP1
TFDP1,YAF2
YAF2,EHMT1
EHMT1,YAF2
YAF2,GABPB1
GABPB1,YAF2
YAF2,BCOR
BCOR,YAF2
RNPS1,RPS25
ING2,NFYC
NFYC,ING2
ING2,SIN3A
SIN3A,ING2
ING2,RBBP4
RBBP4,ING2
ING2,HDAC1
HDAC1,ING2
ING2,TRP53
TRP53,ING2
ING2,NCOR2
NCOR2,ING2
ING2,MBD3
MBD3,ING2
ING2,HDAC4
HDAC4,ING2
ING2,MTA2
MTA2,ING2
ING2,ARID4B
ARID4B,ING2
REST,SIN3A
SIN3A,REST
REST,HDAC1
HDAC1,REST
RNPS1,RPL36
DAB2,UBC
DAB2,ARPC4
DAB2,ACTR3
DAB2,CLTA
DAB2,RPS27A
THRAP3,NCOA3
NCOA3,THRAP3
THRAP3,MED1
MED1,THRAP3
THRAP3,NCOR2
NCOR2,THRAP3
THRAP3,MED6
MED6,THRAP3
THRAP3,MED14
MED14,THRAP3
THRAP3,NCOA1
NCOA1,THRAP3
MTF2,RBBP4
RBBP4,MTF2
MTF2,H2AFV
MTF2,EZH2
EZH2,MTF2
MTF2,EZH1
EZH1,MTF2
MTF2,EED
EED,MTF2
MTF2,AEBP2
AEBP2,MTF2
MTF2,JARID2
JARID2,MTF2
MTF2,H3F3B
MTF2,H3F3A
POLR2C,RPL3
RNPS1,RPL3
EZH2,POLR2C
POLR2C,EZH2
EZH2,RBBP4
RBBP4,EZH2
EZH2,SRSF2
SRSF2,EZH2
EZH2,EZH1
EZH1,EZH2
EZH2,MAFB
MAFB,EZH2
EZH2,NCOA3
NCOA3,EZH2
EZH2,EED
EED,EZH2
EZH2,TRP53
TRP53,EZH2
EZH2,RYBP
RYBP,EZH2
EZH2,AEBP2
AEBP2,EZH2
EZH2,STAT3
STAT3,EZH2
EZH2,KDM6B
KDM6B,EZH2
EZH2,JARID2
JARID2,EZH2
EZH2,ASXL1
ASXL1,EZH2
EZH2,PKNOX1
PKNOX1,EZH2
EZH2,HDAC1
HDAC1,EZH2
EZH2,H2AFV
EZH2,TFDP1
TFDP1,EZH2
EZH2,POLR1C
POLR1C,EZH2
EZH2,DOT1L
DOT1L,EZH2
EZH2,ATM
ATM,EZH2
EZH2,POLR2G
POLR2G,EZH2
EZH2,H3F3B
EZH2,H3F3A
EZH2,SIRT1
SIRT1,EZH2
EYA3,ATM
ATM,EYA3
RNPS1,RPL32
POLR2C,RPL5
POLR1C,RPL5
TRP53,RPL5
TARDBP,SNRPE
TARDBP,SNRPG
TARDBP,HNRNPA2B1
TARDBP,SRSF3
SRSF3,TARDBP
TARDBP,MATR3
MATR3,TARDBP
TARDBP,SSB
SSB,TARDBP
TARDBP,HNRNPF
TARDBP,FUS
FUS,TARDBP
RNPS1,RPLP2
BUB3,PSME2
BUB3,PSME1
BUB3,PSMB3
BUB3,RNPS1
RNPS1,BUB3
BUB3,UBC
BUB3,H2AFV
BUB3,PSMA3
BUB3,RPS27
BUB3,RPS27A
ZFP143,POLR2C
POLR2C,ZFP143
ZFP143,TAF11
TAF11,ZFP143
ZFP143,GTF2E2
GTF2E2,ZFP143
ZFP143,GTF2F2
GTF2F2,ZFP143
ZFP143,POLR1C
POLR1C,ZFP143
ZFP143,TAF13
TAF13,ZFP143
ZFP143,GTF2A2
GTF2A2,ZFP143
ZFP143,TBP
TBP,ZFP143
ZFP143,ELL
ELL,ZFP143
ZFP143,POLR2G
POLR2G,ZFP143
H1F0,HMGB1
TRP53,HMGB1
NFKB2,HMGB1
SMURF1,UBC
SMURF1,KLHL9
SMURF1,SMURF2
SMURF2,SMURF1
SMURF1,UBE2K
UBE2K,SMURF1
SMURF1,RNF14
RNF14,SMURF1
SMURF1,WWP1
WWP1,SMURF1
SMURF1,RUNX2
RUNX2,SMURF1
SMURF1,RPS27A
SMURF1,RNF4
RNF4,SMURF1
SMURF1,RNF6
RNF6,SMURF1
SMURF1,RLIM
RLIM,SMURF1
SMURF1,TCEB1
TCEB1,SMURF1
SMURF1,SMAD2
SMAD2,SMURF1
SMURF1,RBCK1
RBCK1,SMURF1
NCOA1,MED1
MED1,NCOA1
NCOA1,SIN3A
SIN3A,NCOA1
NCOA1,NR1H2
NR1H2,NCOA1
NCOA1,USF2
USF2,NCOA1
NCOA1,MED6
MED6,NCOA1
NCOA1,MED14
MED14,NCOA1
NCOA1,USF1
USF1,NCOA1
NCOA1,TBL1X
TBL1X,NCOA1
NCOA1,GTF2A2
GTF2A2,NCOA1
NCOA1,NR3C1
NR3C1,NCOA1
NCOA1,TBP
TBP,NCOA1
NCOA1,NCOA3
NCOA3,NCOA1
NCOA1,NCOR2
NCOR2,NCOA1
NCOA1,STAT6
STAT6,NCOA1
NCOA1,JUN
JUN,NCOA1
POLR1C,POLR2C
POLR2C,POLR1C
POLR1C,RBBP4
RBBP4,POLR1C
POLR1C,MED6
MED6,POLR1C
POLR1C,MAFB
MAFB,POLR1C
POLR1C,NCOA3
NCOA3,POLR1C
POLR1C,EED
EED,POLR1C
POLR1C,RPS13
POLR1C,ZNRD1
ZNRD1,POLR1C
POLR1C,JUN
JUN,POLR1C
POLR1C,GTF2F2
GTF2F2,POLR1C
POLR1C,PKNOX1
PKNOX1,POLR1C
POLR1C,RPL23
POLR1C,RPS15A
POLR1C,H2AFV
POLR1C,NME1
POLR1C,UBTF
UBTF,POLR1C
POLR1C,RPS20
POLR1C,TBP
TBP,POLR1C
POLR1C,ACTB
POLR1C,EEF1G
POLR1C,TTF1
TTF1,POLR1C
POLR1C,POLR2G
POLR2G,POLR1C
POLR1C,H3F3B
POLR1C,H3F3A
AEBP2,RBBP4
RBBP4,AEBP2
AEBP2,EZH1
EZH1,AEBP2
AEBP2,EED
EED,AEBP2
AEBP2,RYBP
RYBP,AEBP2
AEBP2,JARID2
JARID2,AEBP2
AEBP2,ASXL1
ASXL1,AEBP2
AEBP2,H2AFV
AEBP2,H3F3B
AEBP2,H3F3A
NCOA3,NCOR2
NCOR2,NCOA3
NCOA3,MED1
MED1,NCOA3
NCOA3,POLR2C
POLR2C,NCOA3
NCOA3,RBBP4
RBBP4,NCOA3
NCOA3,PKNOX1
PKNOX1,NCOA3
NCOA3,USF2
USF2,NCOA3
NCOA3,MED6
MED6,NCOA3
NCOA3,MED14
MED14,NCOA3
NCOA3,H2AFV
NCOA3,USF1
USF1,NCOA3
NCOA3,POLR2G
POLR2G,NCOA3
NCOA3,JUN
JUN,NCOA3
NCOA3,H3F3B
NCOA3,H3F3A
NCOA3,ZFP217
ZFP217,NCOA3
NCOA3,GTF2A2
GTF2A2,NCOA3
NCOA3,TBP
TBP,NCOA3
NCOA3,EED
EED,NCOA3
TBL1X,SIN3A
SIN3A,TBL1X
TBL1X,NCOR2
NCOR2,TBL1X
TBL1X,MED1
MED1,TBL1X
TBL1X,HDAC1
HDAC1,TBL1X
TBL1X,HDAC4
HDAC4,TBL1X
FMR1,HNRNPA2B1
SMARCC1,ARID1B
ARID1B,SMARCC1
SMARCC1,SMARCE1
SMARCE1,SMARCC1
SMARCC1,DPF2
DPF2,SMARCC1
SMARCC1,SMARCC2
SMARCC2,SMARCC1
SMARCC1,ARID1A
ARID1A,SMARCC1
SMARCC1,HDAC1
HDAC1,SMARCC1
SMARCC1,PBRM1
PBRM1,SMARCC1
SMARCC1,ACTB
SMARCC1,BANF1
GTF2F2,SRSF6
SRSF6,GTF2F2
GTF2F2,RNPS1
RNPS1,GTF2F2
GTF2F2,PAPOLA
PAPOLA,GTF2F2
GTF2F2,POLR2C
POLR2C,GTF2F2
GTF2F2,TAF10
TAF10,GTF2F2
GTF2F2,SRSF2
SRSF2,GTF2F2
GTF2F2,HNRNPA2B1
GTF2F2,SNRPB
SNRPB,GTF2F2
GTF2F2,TAF13
TAF13,GTF2F2
GTF2F2,HNRNPD
HNRNPD,GTF2F2
GTF2F2,SRSF3
SRSF3,GTF2F2
GTF2F2,TCEA1
TCEA1,GTF2F2
GTF2F2,GTF2A2
GTF2A2,GTF2F2
GTF2F2,TBPL1
TBPL1,GTF2F2
GTF2F2,TBP
TBP,GTF2F2
GTF2F2,TAF11
TAF11,GTF2F2
GTF2F2,SRRM1
SRRM1,GTF2F2
GTF2F2,TAF1
TAF1,GTF2F2
GTF2F2,SRSF5
SRSF5,GTF2F2
GTF2F2,ELL
ELL,GTF2F2
GTF2F2,WBP11
WBP11,GTF2F2
GTF2F2,TCEB1
TCEB1,GTF2F2
GTF2F2,TIAL1
TIAL1,GTF2F2
GTF2F2,PLRG1
PLRG1,GTF2F2
GTF2F2,POLR2G
POLR2G,GTF2F2
GTF2F2,GTF2E2
GTF2E2,GTF2F2
